boro_code,ct2010,crashes_total,prob_per_killed_total,prob_per_injured_total,prob_ped_killed_total,prob_ped_injured_total,prob_cyclist_killed_total,prob_cyclist_injured_total,prob_motorist_killed_total,prob_motorist_injured_total
3,078400,324,0.0030864197530864196,0.23148148148148148,0.0030864197530864196,0.05555555555555555,0.0,0.037037037037037035,0.0,0.1419753086419753
3,078600,1389,0.0014398848092152627,0.3304535637149028,0.0007199424046076314,0.12526997840172785,0.0,0.02591792656587473,0.0007199424046076314,0.18070554355651547
3,078800,322,0.0,0.36024844720496896,0.0,0.08695652173913043,0.0,0.040372670807453416,0.0,0.22981366459627328
3,079000,961,0.002081165452653486,0.3028095733610822,0.0,0.09157127991675339,0.001040582726326743,0.03225806451612903,0.0,0.17481789802289283
3,079200,815,0.0,0.2871165644171779,0.0,0.05030674846625767,0.0,0.051533742331288344,0.0,0.17914110429447852
3,079400,984,0.0,0.27235772357723576,0.0,0.08130081300813008,0.0,0.04573170731707317,0.0,0.13719512195121952
3,079601,392,0.002551020408163265,0.19387755102040816,0.002551020408163265,0.058673469387755105,0.0,0.04336734693877551,0.0,0.08928571428571429
3,079602,1049,0.0009532888465204957,0.2869399428026692,0.0009532888465204957,0.07435653002859867,0.0,0.042897998093422304,0.0,0.1601525262154433
3,079801,193,0.0,0.31088082901554404,0.0,0.046632124352331605,0.0,0.09326424870466321,0.0,0.16580310880829016
3,079802,686,0.0,0.239067055393586,0.0,0.06559766763848396,0.0,0.052478134110787174,0.0,0.11370262390670553
3,080000,542,0.0,0.3173431734317343,0.0,0.07380073800738007,0.0,0.02952029520295203,0.0,0.2158671586715867
3,080200,490,0.0,0.22040816326530613,0.0,0.0326530612244898,0.0,0.04081632653061224,0.0,0.1469387755102041
3,080400,626,0.0,0.25878594249201275,0.0,0.08626198083067092,0.0,0.020766773162939296,0.0,0.15175718849840256
3,080600,379,0.0,0.2955145118733509,0.0,0.09498680738786279,0.0,0.04221635883905013,0.0,0.158311345646438
3,080800,1300,0.0007692307692307692,0.2523076923076923,0.0,0.07461538461538461,0.0,0.026153846153846153,0.0007692307692307692,0.14923076923076922
3,081000,214,0.0,0.18691588785046728,0.0,0.03271028037383177,0.0,0.02336448598130841,0.0,0.1261682242990654
3,081400,581,0.0,0.31841652323580033,0.0,0.06712564543889846,0.0,0.029259896729776247,0.0,0.22203098106712565
3,081600,426,0.0,0.24647887323943662,0.0,0.03990610328638498,0.0,0.01643192488262911,0.0,0.18779342723004694
3,081800,998,0.0,0.2985971943887776,0.0,0.09218436873747494,0.0,0.033066132264529056,0.0,0.1713426853707415
3,082000,1116,0.0008960573476702509,0.2831541218637993,0.0,0.0931899641577061,0.0,0.02956989247311828,0.0008960573476702509,0.15949820788530467
3,082200,955,0.0,0.2994764397905759,0.0,0.10052356020942409,0.0,0.039790575916230364,0.0,0.15602094240837697
3,082400,923,0.0010834236186348862,0.22426868905742145,0.0010834236186348862,0.0552546045503792,0.0,0.023835319609967497,0.0,0.14517876489707476
3,082600,464,0.0021551724137931034,0.35344827586206895,0.0021551724137931034,0.08836206896551724,0.0,0.01939655172413793,0.0,0.24568965517241378
3,082800,815,0.001226993865030675,0.3226993865030675,0.001226993865030675,0.10797546012269939,0.0,0.046625766871165646,0.0,0.1656441717791411
3,083000,1064,0.002819548872180451,0.32894736842105265,0.002819548872180451,0.10714285714285714,0.0,0.02913533834586466,0.0,0.19360902255639098
3,083200,119,0.0,0.24369747899159663,0.0,0.05042016806722689,0.0,0.05042016806722689,0.0,0.14285714285714285
3,083400,97,0.0,0.23711340206185566,0.0,0.030927835051546393,0.0,0.020618556701030927,0.0,0.18556701030927836
3,083600,520,0.0,0.25961538461538464,0.0,0.04807692307692308,0.0,0.021153846153846155,0.0,0.19423076923076923
3,083800,244,0.004098360655737705,0.3401639344262295,0.004098360655737705,0.0942622950819672,0.0,0.028688524590163935,0.0,0.21721311475409835
3,084000,739,0.0013531799729364006,0.32476319350473615,0.0,0.058186738836265225,0.0,0.029769959404600813,0.0013531799729364006,0.2354533152909337
3,084600,530,0.0037735849056603774,0.2981132075471698,0.0018867924528301887,0.05660377358490566,0.0,0.03207547169811321,0.0018867924528301887,0.21132075471698114
3,084800,409,0.0,0.33251833740831294,0.0,0.044009779951100246,0.0,0.014669926650366748,0.0,0.27383863080684595
3,085000,418,0.0,0.2942583732057416,0.0,0.011961722488038277,0.0,0.01674641148325359,0.0,0.26555023923444976
3,085200,260,0.0038461538461538464,0.3230769230769231,0.0,0.05384615384615385,0.0,0.046153846153846156,0.0038461538461538464,0.2230769230769231
3,085400,536,0.0037313432835820895,0.3582089552238806,0.0,0.07835820895522388,0.0018656716417910447,0.03171641791044776,0.0018656716417910447,0.25
3,085600,624,0.0,0.3269230769230769,0.0,0.07211538461538461,0.0,0.04006410256410257,0.0,0.21634615384615385
3,085800,467,0.0,0.31905781584582443,0.0,0.06209850107066381,0.0,0.04925053533190578,0.0,0.20770877944325483
3,086000,354,0.0,0.2966101694915254,0.0,0.08192090395480225,0.0,0.02824858757062147,0.0,0.18361581920903955
3,086200,746,0.0,0.27211796246648795,0.0,0.08042895442359249,0.0,0.03485254691689008,0.0,0.15683646112600536
3,086400,739,0.0,0.2895805142083897,0.0,0.036535859269282815,0.0,0.013531799729364006,0.0,0.2408660351826793
3,086600,567,0.0,0.2698412698412698,0.0,0.04938271604938271,0.0,0.010582010582010581,0.0,0.20987654320987653
3,086800,1365,0.0007326007326007326,0.2923076923076923,0.0007326007326007326,0.08131868131868132,0.0,0.03076923076923077,0.0,0.18095238095238095
3,087000,678,0.0,0.29056047197640117,0.0,0.06784660766961652,0.0,0.02064896755162242,0.0,0.19911504424778761
3,087200,359,0.0,0.27298050139275765,0.0,0.04456824512534819,0.0,0.027855153203342618,0.0,0.20055710306406685
3,087401,198,0.005050505050505051,0.18181818181818182,0.0,0.10101010101010101,0.005050505050505051,0.005050505050505051,0.0,0.07575757575757576
3,087600,326,0.0,0.22699386503067484,0.0,0.06748466257668712,0.0,0.009202453987730062,0.0,0.147239263803681
3,087800,601,0.0016638935108153079,0.2795341098169717,0.0,0.06988352745424292,0.0,0.029950083194675542,0.0016638935108153079,0.18136439267886856
3,088000,819,0.0,0.2588522588522589,0.0,0.08791208791208792,0.0,0.02442002442002442,0.0,0.14407814407814407
3,088200,374,0.00267379679144385,0.2700534759358289,0.0,0.08823529411764706,0.0,0.02406417112299465,0.00267379679144385,0.15508021390374332
3,088400,684,0.0,0.2543859649122807,0.0,0.09941520467836257,0.0,0.03070175438596491,0.0,0.12426900584795321
3,088600,887,0.0011273957158962795,0.26944757609921083,0.0011273957158962795,0.060879368658399095,0.0,0.02254791431792559,0.0,0.18489289740698986
3,088800,1142,0.002626970227670753,0.29334500875656744,0.002626970227670753,0.0595446584938704,0.0,0.020140105078809107,0.0,0.2136602451838879
