boro_code,ct2010,YEAR,crashes,prob_per_killed,prob_per_injured,prob_ped_killed,prob_ped_injured,prob_cyclist_killed,prob_cyclist_injured,prob_motorist_killed,prob_motorist_injured
1,000700,2022,52,0.0,0.19230769230769232,0.0,0.07692307692307693,0.0,0.09615384615384616,0.0,0.019230769230769232
1,000700,2023,19,0.0,0.10526315789473684,0.0,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842
1,000800,2012,92,0.0,0.14130434782608695,0.0,0.10869565217391304,0.0,0.010869565217391304,0.0,0.021739130434782608
1,000800,2013,196,0.0,0.16326530612244897,0.0,0.08673469387755102,0.0,0.02040816326530612,0.0,0.0663265306122449
1,000800,2014,186,0.0,0.16129032258064516,0.0,0.0913978494623656,0.0,0.03763440860215054,0.0,0.03225806451612903
1,000800,2015,193,0.0,0.15025906735751296,0.0,0.09326424870466321,0.0,0.02072538860103627,0.0,0.03626943005181347
1,000800,2016,150,0.0,0.17333333333333334,0.0,0.06666666666666667,0.0,0.04666666666666667,0.0,0.06
1,000800,2017,144,0.0,0.14583333333333334,0.0,0.0763888888888889,0.0,0.006944444444444444,0.0,0.0625
1,000800,2018,107,0.0,0.11214953271028037,0.0,0.04672897196261682,0.0,0.037383177570093455,0.0,0.028037383177570093
1,000800,2019,112,0.0,0.16964285714285715,0.0,0.09821428571428571,0.0,0.026785714285714284,0.0,0.044642857142857144
1,000800,2020,38,0.0,0.3157894736842105,0.0,0.10526315789473684,0.0,0.13157894736842105,0.0,0.07894736842105263
1,000800,2021,52,0.0,0.4423076923076923,0.0,0.21153846153846154,0.0,0.15384615384615385,0.0,0.057692307692307696
1,000800,2022,60,0.0,0.45,0.0,0.18333333333333332,0.0,0.06666666666666667,0.0,0.18333333333333332
1,000800,2023,25,0.0,0.32,0.0,0.16,0.0,0.08,0.0,0.08
1,000900,2012,95,0.010526315789473684,0.07368421052631578,0.010526315789473684,0.042105263157894736,0.0,0.021052631578947368,0.0,0.021052631578947368
1,000900,2013,182,0.0,0.14285714285714285,0.0,0.09340659340659341,0.0,0.02197802197802198,0.0,0.027472527472527472
1,000900,2014,178,0.0,0.08426966292134831,0.0,0.03932584269662921,0.0,0.02247191011235955,0.0,0.02247191011235955
1,000900,2015,194,0.0,0.13402061855670103,0.0,0.06701030927835051,0.0,0.030927835051546393,0.0,0.03608247422680412
1,000900,2016,126,0.007936507936507936,0.0873015873015873,0.007936507936507936,0.03968253968253968,0.0,0.015873015873015872,0.0,0.031746031746031744
1,000900,2017,118,0.0,0.11864406779661017,0.0,0.05084745762711865,0.0,0.0,0.0,0.06779661016949153
1,000900,2018,156,0.0,0.14102564102564102,0.0,0.08974358974358974,0.0,0.0,0.0,0.05128205128205128
1,000900,2019,150,0.0,0.13333333333333333,0.0,0.04666666666666667,0.0,0.02666666666666667,0.0,0.06
1,000900,2020,35,0.0,0.22857142857142856,0.0,0.08571428571428572,0.0,0.05714285714285714,0.0,0.08571428571428572
1,000900,2021,51,0.0,0.17647058823529413,0.0,0.09803921568627451,0.0,0.0392156862745098,0.0,0.0392156862745098
1,000900,2022,50,0.0,0.12,0.0,0.06,0.0,0.04,0.0,0.04
1,000900,2023,15,0.0,0.13333333333333333,0.0,0.06666666666666667,0.0,0.0,0.0,0.0
1,001001,2012,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,001001,2013,13,0.0,0.07692307692307693,0.0,0.07692307692307693,0.0,0.0,0.0,0.0
1,001001,2014,14,0.0,0.21428571428571427,0.0,0.07142857142857142,0.0,0.0,0.0,0.14285714285714285
1,001001,2015,15,0.0,0.2,0.0,0.0,0.0,0.13333333333333333,0.0,0.06666666666666667
1,001001,2016,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,001001,2017,4,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0
1,001001,2018,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,001001,2019,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,001001,2020,6,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.16666666666666666
1,001001,2021,10,0.0,0.5,0.0,0.0,0.0,0.4,0.0,0.1
1,001001,2022,4,0.0,0.5,0.0,0.25,0.0,0.0,0.0,0.25
1,001001,2023,5,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.6
1,001002,2012,9,0.0,0.4444444444444444,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.2222222222222222
1,001002,2013,18,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.2222222222222222
1,001002,2014,21,0.0,0.19047619047619047,0.0,0.14285714285714285,0.0,0.0,0.0,0.047619047619047616
1,001002,2015,17,0.0,0.17647058823529413,0.0,0.0,0.0,0.0,0.0,0.17647058823529413
1,001002,2016,26,0.0,0.3076923076923077,0.0,0.11538461538461539,0.0,0.0,0.0,0.19230769230769232
1,001002,2017,53,0.0,0.22641509433962265,0.0,0.05660377358490566,0.0,0.03773584905660377,0.0,0.1320754716981132
1,001002,2018,38,0.0,0.15789473684210525,0.0,0.05263157894736842,0.0,0.02631578947368421,0.0,0.07894736842105263
1,001002,2019,30,0.0,0.13333333333333333,0.0,0.03333333333333333,0.0,0.0,0.0,0.1
1,001002,2020,22,0.0,0.18181818181818182,0.0,0.0,0.0,0.045454545454545456,0.0,0.13636363636363635
1,001002,2021,11,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.09090909090909091
1,001002,2022,21,0.0,0.2857142857142857,0.0,0.0,0.0,0.19047619047619047,0.0,0.09523809523809523
1,001002,2023,6,0.0,0.6666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0,0.5
1,001200,2012,25,0.0,0.28,0.0,0.16,0.0,0.08,0.0,0.04
1,001200,2013,43,0.0,0.16279069767441862,0.0,0.046511627906976744,0.0,0.0,0.0,0.11627906976744186
1,001200,2014,47,0.0,0.23404255319148937,0.0,0.10638297872340426,0.0,0.06382978723404255,0.0,0.06382978723404255
1,001200,2015,32,0.0,0.1875,0.0,0.03125,0.0,0.0625,0.0,0.09375
1,001200,2016,38,0.0,0.18421052631578946,0.0,0.07894736842105263,0.0,0.07894736842105263,0.0,0.02631578947368421
1,001200,2017,27,0.0,0.18518518518518517,0.0,0.1111111111111111,0.0,0.0,0.0,0.07407407407407407
1,001200,2018,39,0.0,0.20512820512820512,0.0,0.10256410256410256,0.0,0.05128205128205128,0.0,0.05128205128205128
1,001200,2019,36,0.0,0.19444444444444445,0.0,0.027777777777777776,0.0,0.08333333333333333,0.0,0.08333333333333333
1,001200,2020,27,0.0,0.3333333333333333,0.0,0.07407407407407407,0.0,0.14814814814814814,0.0,0.1111111111111111
1,001200,2021,26,0.0,0.46153846153846156,0.0,0.15384615384615385,0.0,0.15384615384615385,0.0,0.11538461538461539
1,001200,2022,20,0.0,0.55,0.0,0.15,0.0,0.15,0.0,0.2
1,001200,2023,13,0.0,0.23076923076923078,0.0,0.07692307692307693,0.0,0.0,0.0,0.15384615384615385
1,001300,2012,102,0.0,0.09803921568627451,0.0,0.058823529411764705,0.0,0.0196078431372549,0.0,0.0196078431372549
1,001300,2013,249,0.0,0.11646586345381527,0.0,0.060240963855421686,0.0,0.012048192771084338,0.0,0.04819277108433735
1,001300,2014,260,0.0,0.06923076923076923,0.0,0.046153846153846156,0.0,0.007692307692307693,0.0,0.015384615384615385
1,001300,2015,273,0.0,0.08058608058608059,0.0,0.018315018315018316,0.0,0.02564102564102564,0.0,0.03663003663003663
1,001300,2016,189,0.0,0.14814814814814814,0.0,0.042328042328042326,0.0,0.037037037037037035,0.0,0.06878306878306878
1,001300,2017,180,0.0,0.15555555555555556,0.0,0.06666666666666667,0.0,0.05,0.0,0.05555555555555555
1,001300,2018,182,0.0,0.17032967032967034,0.0,0.06043956043956044,0.0,0.04945054945054945,0.0,0.07142857142857142
1,001300,2019,141,0.0,0.1773049645390071,0.0,0.05673758865248227,0.0,0.05673758865248227,0.0,0.06382978723404255
1,001300,2020,58,0.0,0.15517241379310345,0.0,0.017241379310344827,0.0,0.10344827586206896,0.0,0.034482758620689655
1,001300,2021,59,0.0,0.3220338983050847,0.0,0.0847457627118644,0.0,0.1016949152542373,0.0,0.13559322033898305
1,001300,2022,48,0.0,0.16666666666666666,0.0,0.0625,0.0,0.041666666666666664,0.0,0.0625
1,001300,2023,26,0.0,0.3076923076923077,0.0,0.11538461538461539,0.0,0.07692307692307693,0.0,0.038461538461538464
1,001401,2012,19,0.0,0.21052631578947367,0.0,0.05263157894736842,0.0,0.10526315789473684,0.0,0.05263157894736842
1,001401,2013,43,0.0,0.20930232558139536,0.0,0.06976744186046512,0.0,0.06976744186046512,0.0,0.06976744186046512
1,001401,2014,36,0.0,0.08333333333333333,0.0,0.05555555555555555,0.0,0.0,0.0,0.027777777777777776
1,001401,2015,47,0.0,0.10638297872340426,0.0,0.0,0.0,0.02127659574468085,0.0,0.0851063829787234
1,001401,2016,42,0.0,0.16666666666666666,0.0,0.07142857142857142,0.0,0.047619047619047616,0.0,0.07142857142857142
1,001401,2017,41,0.0,0.24390243902439024,0.0,0.07317073170731707,0.0,0.04878048780487805,0.0,0.12195121951219512
1,001401,2018,44,0.0,0.1590909090909091,0.0,0.045454545454545456,0.0,0.022727272727272728,0.0,0.09090909090909091
1,001401,2019,40,0.0,0.15,0.0,0.075,0.0,0.0,0.0,0.075
1,001401,2020,19,0.0,0.42105263157894735,0.0,0.15789473684210525,0.0,0.05263157894736842,0.0,0.21052631578947367
1,001401,2021,24,0.0,0.4166666666666667,0.0,0.125,0.0,0.125,0.0,0.20833333333333334
1,001401,2022,20,0.0,0.55,0.0,0.3,0.0,0.05,0.0,0.05
1,001401,2023,10,0.0,0.7,0.0,0.2,0.0,0.0,0.0,0.5
1,001402,2012,74,0.0,0.1891891891891892,0.0,0.02702702702702703,0.0,0.06756756756756757,0.0,0.0945945945945946
1,001402,2013,121,0.0,0.2892561983471074,0.0,0.04132231404958678,0.0,0.08264462809917356,0.0,0.1652892561983471
1,001402,2014,151,0.0,0.2052980132450331,0.0,0.052980132450331126,0.0,0.052980132450331126,0.0,0.09933774834437085
1,001402,2015,132,0.0,0.17424242424242425,0.0,0.05303030303030303,0.0,0.05303030303030303,0.0,0.07575757575757576
1,001402,2016,125,0.008,0.2,0.008,0.04,0.0,0.056,0.0,0.112
1,001402,2017,137,0.0072992700729927005,0.23357664233576642,0.0072992700729927005,0.029197080291970802,0.0,0.08029197080291971,0.0,0.12408759124087591
1,001402,2018,111,0.0,0.17117117117117117,0.0,0.036036036036036036,0.0,0.08108108108108109,0.0,0.05405405405405406
1,001402,2019,107,0.0,0.16822429906542055,0.0,0.037383177570093455,0.0,0.04672897196261682,0.0,0.08411214953271028
1,001402,2020,48,0.0,0.375,0.0,0.125,0.0,0.10416666666666667,0.0,0.14583333333333334
1,001402,2021,52,0.0,0.36538461538461536,0.0,0.057692307692307696,0.0,0.1346153846153846,0.0,0.19230769230769232
1,001402,2022,69,0.0,0.36231884057971014,0.0,0.13043478260869565,0.0,0.07246376811594203,0.0,0.14492753623188406
1,001402,2023,33,0.0,0.3333333333333333,0.0,0.09090909090909091,0.0,0.09090909090909091,0.0,0.15151515151515152
1,001501,2012,73,0.0,0.136986301369863,0.0,0.0821917808219178,0.0,0.0273972602739726,0.0,0.0410958904109589
1,001501,2013,119,0.0,0.13445378151260504,0.0,0.04201680672268908,0.0,0.03361344537815126,0.0,0.058823529411764705
1,001501,2014,122,0.0,0.09836065573770492,0.0,0.06557377049180328,0.0,0.00819672131147541,0.0,0.02459016393442623
1,001501,2015,128,0.0,0.09375,0.0,0.0390625,0.0,0.0390625,0.0,0.015625
1,001501,2016,107,0.0,0.14953271028037382,0.0,0.102803738317757,0.0,0.028037383177570093,0.0,0.028037383177570093
1,001501,2017,104,0.0,0.15384615384615385,0.0,0.057692307692307696,0.0,0.028846153846153848,0.0,0.0673076923076923
1,001501,2018,106,0.0,0.16981132075471697,0.0,0.03773584905660377,0.0,0.05660377358490566,0.0,0.07547169811320754
1,001501,2019,102,0.0,0.12745098039215685,0.0,0.06862745098039216,0.0,0.00980392156862745,0.0,0.049019607843137254
1,001501,2020,51,0.0,0.1568627450980392,0.0,0.058823529411764705,0.0,0.058823529411764705,0.0,0.0392156862745098
1,001501,2021,46,0.0,0.2391304347826087,0.0,0.10869565217391304,0.0,0.06521739130434782,0.0,0.043478260869565216
1,001501,2022,47,0.0,0.1276595744680851,0.0,0.06382978723404255,0.0,0.0425531914893617,0.0,0.02127659574468085
1,001501,2023,19,0.0,0.21052631578947367,0.0,0.15789473684210525,0.0,0.0,0.0,0.05263157894736842
1,001502,2012,58,0.0,0.05172413793103448,0.0,0.034482758620689655,0.0,0.017241379310344827,0.0,0.0
1,001502,2013,131,0.0,0.1450381679389313,0.0,0.08396946564885496,0.0,0.04580152671755725,0.0,0.015267175572519083
1,001502,2014,128,0.0,0.0859375,0.0,0.0546875,0.0,0.015625,0.0,0.015625
1,001502,2015,128,0.0,0.140625,0.0,0.0859375,0.0,0.046875,0.0,0.0078125
1,001502,2016,107,0.0,0.09345794392523364,0.0,0.028037383177570093,0.0,0.037383177570093455,0.0,0.028037383177570093
1,001502,2017,130,0.0,0.13846153846153847,0.0,0.046153846153846156,0.0,0.038461538461538464,0.0,0.05384615384615385
1,001502,2018,118,0.0,0.1016949152542373,0.0,0.03389830508474576,0.0,0.025423728813559324,0.0,0.0423728813559322
1,001502,2019,99,0.0,0.15151515151515152,0.0,0.0707070707070707,0.0,0.04040404040404041,0.0,0.04040404040404041
1,001502,2020,35,0.0,0.14285714285714285,0.0,0.02857142857142857,0.0,0.02857142857142857,0.0,0.08571428571428572
1,001502,2021,36,0.0,0.16666666666666666,0.0,0.027777777777777776,0.0,0.08333333333333333,0.0,0.027777777777777776
1,001502,2022,60,0.0,0.31666666666666665,0.0,0.11666666666666667,0.0,0.13333333333333333,0.0,0.03333333333333333
1,001502,2023,21,0.0,0.2857142857142857,0.0,0.19047619047619047,0.0,0.047619047619047616,0.0,0.047619047619047616
1,001600,2012,121,0.0,0.14049586776859505,0.0,0.09090909090909091,0.0,0.024793388429752067,0.0,0.024793388429752067
1,001600,2013,268,0.0,0.11940298507462686,0.0,0.05223880597014925,0.0,0.033582089552238806,0.0,0.03731343283582089
1,001600,2014,218,0.0,0.14220183486238533,0.0,0.05963302752293578,0.0,0.05045871559633028,0.0,0.03211009174311927
1,001600,2015,254,0.0,0.18110236220472442,0.0,0.04330708661417323,0.0,0.06692913385826772,0.0,0.07480314960629922
1,001600,2016,205,0.0,0.2048780487804878,0.0,0.08780487804878048,0.0,0.05365853658536585,0.0,0.06341463414634146
1,001600,2017,234,0.004273504273504274,0.2094017094017094,0.004273504273504274,0.07264957264957266,0.0,0.05128205128205128,0.0,0.08547008547008547
1,001600,2018,202,0.0049504950495049506,0.23267326732673269,0.0049504950495049506,0.0891089108910891,0.0,0.0891089108910891,0.0,0.0594059405940594
1,001600,2019,185,0.0,0.1783783783783784,0.0,0.04864864864864865,0.0,0.04864864864864865,0.0,0.08108108108108109
1,001600,2020,78,0.0,0.358974358974359,0.0,0.038461538461538464,0.0,0.11538461538461539,0.0,0.20512820512820512
1,001600,2021,84,0.0,0.47619047619047616,0.0,0.11904761904761904,0.0,0.19047619047619047,0.0,0.14285714285714285
1,001600,2022,71,0.0,0.5492957746478874,0.0,0.18309859154929578,0.0,0.09859154929577464,0.0,0.2535211267605634
1,001600,2023,47,0.0,0.425531914893617,0.0,0.10638297872340426,0.0,0.1276595744680851,0.0,0.1702127659574468
1,001800,2012,286,0.0,0.18181818181818182,0.0,0.055944055944055944,0.0,0.05944055944055944,0.0,0.06643356643356643
1,001800,2013,562,0.0,0.17615658362989323,0.0,0.060498220640569395,0.0,0.03202846975088968,0.0,0.08362989323843416
1,001800,2014,542,0.0,0.15682656826568267,0.0,0.06088560885608856,0.0,0.03690036900369004,0.0,0.06088560885608856
1,001800,2015,502,0.0,0.1454183266932271,0.0,0.037848605577689244,0.0,0.0398406374501992,0.0,0.06772908366533864
1,001800,2016,437,0.0,0.14416475972540047,0.0,0.02745995423340961,0.0,0.05263157894736842,0.0,0.06636155606407322
1,001800,2017,488,0.0,0.15368852459016394,0.0,0.040983606557377046,0.0,0.040983606557377046,0.0,0.07377049180327869
1,001800,2018,508,0.0,0.13188976377952755,0.0,0.03543307086614173,0.0,0.02952755905511811,0.0,0.0688976377952756
1,001800,2019,484,0.0,0.1590909090909091,0.0,0.049586776859504134,0.0,0.0371900826446281,0.0,0.07231404958677685
1,001800,2020,162,0.0,0.38271604938271603,0.0,0.10493827160493827,0.0,0.12345679012345678,0.0,0.16049382716049382
1,001800,2021,160,0.00625,0.43125,0.00625,0.09375,0.0,0.14375,0.0,0.16875
1,001800,2022,198,0.0,0.3939393939393939,0.0,0.06565656565656566,0.0,0.15151515151515152,0.0,0.1414141414141414
1,001800,2023,102,0.0,0.4411764705882353,0.0,0.09803921568627451,0.0,0.16666666666666666,0.0,0.12745098039215685
1,002000,2012,9,0.0,0.3333333333333333,0.0,0.2222222222222222,0.0,0.0,0.0,0.1111111111111111
1,002000,2013,17,0.0,0.47058823529411764,0.0,0.17647058823529413,0.0,0.11764705882352941,0.0,0.17647058823529413
1,002000,2014,20,0.0,0.4,0.0,0.2,0.0,0.0,0.0,0.2
1,002000,2015,15,0.0,0.13333333333333333,0.0,0.06666666666666667,0.0,0.06666666666666667,0.0,0.0
1,002000,2016,29,0.0,0.20689655172413793,0.0,0.0,0.0,0.0,0.0,0.20689655172413793
1,002000,2017,19,0.0,0.21052631578947367,0.0,0.15789473684210525,0.0,0.0,0.0,0.05263157894736842
1,002000,2018,22,0.0,0.22727272727272727,0.0,0.0,0.0,0.045454545454545456,0.0,0.18181818181818182
1,002000,2019,26,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.07692307692307693
1,002000,2020,13,0.0,0.3076923076923077,0.0,0.0,0.0,0.07692307692307693,0.0,0.23076923076923078
1,002000,2021,15,0.0,0.4,0.0,0.13333333333333333,0.0,0.13333333333333333,0.0,0.13333333333333333
1,002000,2022,11,0.0,0.5454545454545454,0.0,0.18181818181818182,0.0,0.0,0.0,0.2727272727272727
1,002000,2023,5,0.0,0.6,0.0,0.2,0.0,0.0,0.0,0.4
1,002100,2012,108,0.0,0.16666666666666666,0.0,0.08333333333333333,0.0,0.046296296296296294,0.0,0.037037037037037035
1,002100,2013,247,0.0,0.145748987854251,0.0,0.08906882591093117,0.0,0.024291497975708502,0.0,0.032388663967611336
1,002100,2014,258,0.0,0.13953488372093023,0.0,0.06201550387596899,0.0,0.03488372093023256,0.0,0.04263565891472868
1,002100,2015,257,0.0,0.1556420233463035,0.0,0.07392996108949416,0.0,0.038910505836575876,0.0,0.042801556420233464
1,002100,2016,207,0.0,0.18840579710144928,0.0,0.06763285024154589,0.0,0.01932367149758454,0.0,0.10144927536231885
1,002100,2017,202,0.0,0.18316831683168316,0.0,0.07920792079207921,0.0,0.039603960396039604,0.0,0.06930693069306931
1,002100,2018,236,0.0,0.1864406779661017,0.0,0.08898305084745763,0.0,0.05508474576271186,0.0,0.0423728813559322
1,002100,2019,183,0.0,0.12021857923497267,0.0,0.060109289617486336,0.0,0.02185792349726776,0.0,0.04371584699453552
1,002100,2020,54,0.0,0.2037037037037037,0.0,0.037037037037037035,0.0,0.07407407407407407,0.0,0.09259259259259259
1,002100,2021,79,0.0,0.379746835443038,0.0,0.1518987341772152,0.0,0.10126582278481013,0.0,0.10126582278481013
1,002100,2022,84,0.0,0.30952380952380953,0.0,0.10714285714285714,0.0,0.08333333333333333,0.0,0.10714285714285714
1,002100,2023,34,0.0,0.23529411764705882,0.0,0.058823529411764705,0.0,0.058823529411764705,0.0,0.11764705882352941
1,002201,2012,58,0.0,0.20689655172413793,0.0,0.10344827586206896,0.0,0.06896551724137931,0.0,0.034482758620689655
1,002201,2013,116,0.008620689655172414,0.25,0.008620689655172414,0.11206896551724138,0.0,0.06896551724137931,0.0,0.06896551724137931
1,002201,2014,109,0.0,0.23853211009174313,0.0,0.11926605504587157,0.0,0.03669724770642202,0.0,0.08256880733944955
1,002201,2015,127,0.0,0.1732283464566929,0.0,0.047244094488188976,0.0,0.05511811023622047,0.0,0.07086614173228346
1,002201,2016,87,0.011494252873563218,0.19540229885057472,0.011494252873563218,0.08045977011494253,0.0,0.04597701149425287,0.0,0.09195402298850575
1,002201,2017,93,0.0,0.22580645161290322,0.0,0.07526881720430108,0.0,0.043010752688172046,0.0,0.11827956989247312
1,002201,2018,90,0.0,0.15555555555555556,0.0,0.044444444444444446,0.0,0.03333333333333333,0.0,0.08888888888888889
1,002201,2019,74,0.0,0.25675675675675674,0.0,0.06756756756756757,0.0,0.08108108108108109,0.0,0.10810810810810811
1,002201,2020,42,0.0,0.2619047619047619,0.0,0.023809523809523808,0.0,0.09523809523809523,0.0,0.14285714285714285
1,002201,2021,60,0.016666666666666666,0.48333333333333334,0.0,0.1,0.016666666666666666,0.13333333333333333,0.0,0.23333333333333334
1,002201,2022,43,0.0,0.37209302325581395,0.0,0.09302325581395349,0.0,0.046511627906976744,0.0,0.18604651162790697
1,002201,2023,32,0.0,0.46875,0.0,0.09375,0.0,0.125,0.0,0.25
1,002202,2012,28,0.0,0.10714285714285714,0.0,0.03571428571428571,0.0,0.0,0.0,0.07142857142857142
1,002202,2013,57,0.0,0.3508771929824561,0.0,0.12280701754385964,0.0,0.05263157894736842,0.0,0.17543859649122806
1,002202,2014,43,0.023255813953488372,0.23255813953488372,0.0,0.11627906976744186,0.023255813953488372,0.023255813953488372,0.0,0.09302325581395349
1,002202,2015,44,0.0,0.36363636363636365,0.0,0.1590909090909091,0.0,0.06818181818181818,0.0,0.13636363636363635
1,002202,2016,42,0.0,0.38095238095238093,0.0,0.14285714285714285,0.0,0.023809523809523808,0.0,0.21428571428571427
1,002202,2017,49,0.0,0.30612244897959184,0.0,0.14285714285714285,0.0,0.08163265306122448,0.0,0.08163265306122448
1,002202,2018,36,0.0,0.2222222222222222,0.0,0.05555555555555555,0.0,0.1111111111111111,0.0,0.05555555555555555
